,device_id,date_hour,bytes_up,bytes_down,log_bytes_up,log_bytes_down,date_hour_filtered,q4_device,q4_stat,q4_field,q4_stat_down_value,q4_stat_up_value
2218675,38459237.0,2021-09-29 21:58:00,6054.7619047619055,662.5365853658536,3.782168791610773,2.821864873522188,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218676,38459237.0,2021-09-29 21:59:00,6744.744186046512,1197.3636363636365,3.8290298677314922,3.078588622145929,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2336397,21573973.0,2021-09-29 21:27:00,11106.652849740933,696.8953068592058,4.045622298176002,2.8437902778330013,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2336398,21573973.0,2021-09-29 21:28:00,13777.29411764706,985.875,4.139195451159909,2.9942621473523694,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2336399,21573973.0,2021-09-29 21:44:00,10668.751091703056,550.4976525821596,4.028154288144175,2.741543668230816,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2430379,58710277.0,2021-09-29 21:02:00,128.231884057971,18.86567164179105,2.111369675904608,1.2981032527738487,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2430380,58710277.0,2021-09-29 21:05:00,399.5959595959597,168.56,2.6027065646928835,2.2293234078961834,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2430381,58710277.0,2021-09-29 21:07:00,974.3622047244096,17.555555555555557,2.989165922674808,1.2684739617082585,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2430382,58710277.0,2021-09-29 21:17:00,529.9150579150579,25.48148148148148,2.725025043059521,1.4229422776420932,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2430383,58710277.0,2021-09-29 21:25:00,234.07058823529408,433.3559322033897,2.371198294092289,2.637845757253644,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2430384,58710277.0,2021-09-29 21:38:00,271.8945054945055,20.266666666666666,2.4359947915971985,1.3276994240014999,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2430385,58710277.0,2021-09-29 21:41:00,39.60538116591928,19.0,1.6085835916019164,1.3010299956639813,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2430386,58710277.0,2021-09-29 21:43:00,378.9690721649485,395.7113402061856,2.579748248367521,2.598474615192017,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2430387,58710277.0,2021-09-29 21:53:00,1598.1714285714286,346.4427480916031,3.2038950219025724,2.540883251411446,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2430388,58710277.0,2021-09-29 21:55:00,893.8345864661653,22.580645161290327,2.951742761769156,1.3725556831235879,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2430389,58710277.0,2021-09-29 21:58:00,453.06666666666666,14.47191011235955,2.6571196212269275,1.1895439336120108,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2510171,44391092.0,2021-09-29 21:00:00,3662.843373493976,304.147465437788,3.5639368996352205,2.4845097670471454,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2510172,44391092.0,2021-09-29 21:09:00,4058.7,458.0,3.608493941666254,2.661812685537261,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2510173,44391092.0,2021-09-29 21:11:00,4053.4214876033056,310.3448275862069,3.607928894881232,2.493241655124296,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2510174,44391092.0,2021-09-29 21:13:00,3992.744186046512,350.4186046511628,3.6013802432721764,2.545824749997787,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
