,log_bytes_up,log_bytes_up,log_bytes_up
,var,mean,std
date_hour,,,
2021-09-20 00:00:00,4.220960783929498,1.7425575180938908,2.0544976962580166
2021-09-20 01:00:00,3.784174330308522,1.342335779163978,1.945295435225334
2021-09-20 02:00:00,3.604133337317877,1.0984998248486673,1.898455513652579
2021-09-20 03:00:00,2.914257189482573,0.8499429453104091,1.7071195592232469
2021-09-20 04:00:00,2.661835359886599,0.8134817923874461,1.6315132116800646
2021-09-20 05:00:00,3.103024166869539,0.9094069414484977,1.761540282499818
2021-09-20 06:00:00,3.3923527940371385,1.100192336495955,1.8418340842858616
2021-09-20 07:00:00,3.3842390661465465,1.2175658046822084,1.8396301438459162
2021-09-20 08:00:00,3.8390413838458417,1.2985399696923219,1.9593471830805897
2021-09-20 09:00:00,3.276966874866995,1.1499724629166497,1.8102394523562333
2021-09-20 10:00:00,4.106165290792199,1.8287715401752256,2.0263675112852058
2021-09-20 11:00:00,4.3112739734778085,2.116931401892612,2.076360752248464
2021-09-20 12:00:00,4.145322933528254,2.534480506093068,2.0360066143134836
2021-09-20 13:00:00,4.037660901044244,2.321766453143824,2.0093931673627847
2021-09-20 14:00:00,4.32645705993295,2.2853909579452325,2.0800137162848107
2021-09-20 15:00:00,4.245169353715748,2.6994355740307685,2.0603808758857545
2021-09-20 16:00:00,3.78725645257198,2.72579794555804,1.9460874730011444
2021-09-20 17:00:00,3.4063474138985175,2.7482430403266394,1.8456292731473776
2021-09-20 18:00:00,3.3122100252793336,2.8648099421455027,1.8199478083943323
2021-09-20 19:00:00,3.0722000863758763,3.162350279887238,1.752769262160846
2021-09-20 20:00:00,2.698007633349631,3.3219477791997587,1.642561302767611
2021-09-20 21:00:00,2.456656753671793,3.2852910033700655,1.5673725637740994
2021-09-20 22:00:00,3.414891371104796,2.7339926340297867,1.847942469641519
2021-09-20 23:00:00,4.13061151187078,2.222199556085164,2.0323905903813815
2021-09-21 00:00:00,3.4882969255625302,2.402234200508246,1.8676982961823707
2021-09-21 01:00:00,3.4676304256915707,2.340688983475118,1.8621574653319657
2021-09-21 02:00:00,3.5456707008336985,2.2260770659936404,1.8829951409479788
